iters cors rmsds mean_rmsd id status
1 1000 0.638095238095238 0 0.955 1ZC5 TRUE
2 2000 0.6 0 0.955 1ZC5 TRUE
3 3000 0.485714285714286 0 0.955 1ZC5 TRUE
4 4000 0.580952380952381 0 0.955 1ZC5 TRUE
5 5000 0.371428571428571 1.013 2.209 1ZC5 TRUE
6 6000 0.466666666666667 0 0.955 1ZC5 TRUE
7 7000 0.619047619047619 0 0.955 1ZC5 TRUE
8 8000 0.466666666666667 0 0.955 1ZC5 TRUE
9 9000 0.447619047619048 0 0.955 1ZC5 TRUE
10 10000 0.447619047619048 1.013 0.955 1ZC5 TRUE
11 1000 0.142857142857143 8.677 6.67533333333333 2LUN FALSE
12 2000 0.186813186813187 8.677 6.67533333333333 2LUN FALSE
13 3000 0.164835164835165 8.677 6.67533333333333 2LUN FALSE
14 4000 0.208791208791209 8.677 6.67533333333333 2LUN FALSE
15 5000 0.186813186813187 8.677 6.67533333333333 2LUN FALSE
16 6000 0.208791208791209 8.677 6.67533333333333 2LUN FALSE
17 7000 0.208791208791209 8.677 6.67533333333333 2LUN FALSE
18 8000 0.208791208791209 8.677 6.67533333333333 2LUN FALSE
19 9000 0.208791208791209 8.677 6.67533333333333 2LUN FALSE
20 10000 0.186813186813187 8.677 6.67533333333333 2LUN FALSE
21 1000 0.307692307692308 0.963 0.963 2M4W TRUE
22 2000 0.256410256410256 0.963 0.963 2M4W TRUE
23 3000 0.307692307692308 0.963 0.963 2M4W TRUE
24 4000 0.282051282051282 0.963 0.963 2M4W TRUE
25 5000 0.282051282051282 0.963 0.963 2M4W TRUE
26 6000 0.282051282051282 0.963 0.963 2M4W TRUE
27 7000 0.282051282051282 0.963 0.963 2M4W TRUE
28 8000 0.282051282051282 0.963 0.963 2M4W TRUE
29 9000 0.256410256410256 0.963 0.963 2M4W TRUE
30 10000 0.282051282051282 0.963 0.963 2M4W TRUE
31 1000 0.142857142857143 7.108 2.878 2MNC FALSE
32 2000 0.164835164835165 7.108 3.73033333333333 2MNC FALSE
33 3000 0.0989010989010989 0 2.878 2MNC TRUE
34 4000 0.0989010989010989 0 4.424 2MNC TRUE
35 5000 0.032967032967033 7.108 3.04666666666667 2MNC FALSE
36 6000 0.010989010989011 7.108 3.04666666666667 2MNC FALSE
37 7000 -0.0549450549450549 7.108 4.424 2MNC FALSE
38 8000 0.032967032967033 7.108 3.04666666666667 2MNC FALSE
39 9000 0.010989010989011 7.108 3.04666666666667 2MNC FALSE
40 10000 0.0989010989010989 7.108 3.04666666666667 2MNC FALSE
41 1000 -0.00952380952380952 7.059 5.447 2N6T FALSE
42 2000 0.0857142857142857 6.16 8.80633333333333 2N6T FALSE
43 3000 0.142857142857143 6.16 4.40633333333333 2N6T FALSE
44 4000 0.0666666666666667 6.16 7.10233333333333 2N6T FALSE
45 5000 0.0857142857142857 7.059 7.10233333333333 2N6T FALSE
46 6000 0.0857142857142857 7.059 6.107 2N6T FALSE
47 7000 0.0857142857142857 6.16 6.45 2N6T FALSE
48 8000 0.180952380952381 6.16 4.79466666666667 2N6T FALSE
49 9000 0.104761904761905 6.16 6.45 2N6T FALSE
50 10000 0.257142857142857 6.16 3.094 2N6T FALSE
51 1000 0.219047619047619 6.225 4.14933333333333 2M5U FALSE
52 2000 0.371428571428571 4.358 3.52766666666667 2M5U FALSE
53 3000 0.238095238095238 4.358 3.52766666666667 2M5U FALSE
54 4000 0.276190476190476 4.358 3.52766666666667 2M5U FALSE
55 5000 0.276190476190476 0 3.31966666666667 2M5U TRUE
56 6000 0.2 6.225 3.52766666666667 2M5U FALSE
57 7000 0.161904761904762 6.225 4.77233333333333 2M5U FALSE
58 8000 0.180952380952381 4.358 3.52766666666667 2M5U FALSE
59 9000 0.142857142857143 6.225 3.52766666666667 2M5U FALSE
60 10000 0.276190476190476 0.647 2.29066666666667 2M5U TRUE
61 1000 0.580952380952381 5.839 2.95366666666667 2MXL FALSE
62 2000 0.619047619047619 5.839 2.30533333333333 2MXL FALSE
63 3000 0.40952380952381 0 3.35866666666667 2MXL TRUE
64 4000 0.676190476190476 0 2.30533333333333 2MXL TRUE
65 5000 0.485714285714286 1.945 2.01533333333333 2MXL TRUE
66 6000 0.561904761904762 0 2.59466666666667 2MXL TRUE
67 7000 0.466666666666667 5.839 2.59466666666667 2MXL FALSE
68 8000 0.561904761904762 3.024 2.95433333333333 2MXL FALSE
69 9000 0.561904761904762 5.839 2.59466666666667 2MXL FALSE
70 10000 0.6 4.237 4.007 2MXL FALSE
71 1000 0.0857142857142857 1.622 4.35966666666667 2N6W TRUE
72 2000 0.00952380952380952 1.622 4.35966666666667 2N6W TRUE
73 3000 0.123809523809524 2.836 3.65333333333333 2N6W TRUE
74 4000 0.161904761904762 2.836 3.65333333333333 2N6W TRUE
75 5000 0.0857142857142857 2.836 3.65333333333333 2N6W TRUE
76 6000 0.142857142857143 2.836 3.65333333333333 2N6W TRUE
77 7000 0.142857142857143 2.836 3.65333333333333 2N6W TRUE
78 8000 0.142857142857143 2.836 3.65333333333333 2N6W TRUE
79 9000 0.161904761904762 2.836 3.65333333333333 2N6W TRUE
80 10000 0.0476190476190476 2.836 4.35966666666667 2N6W TRUE
81 1000 0.296703296703297 1.712 2.852 2NCI TRUE
82 2000 0.274725274725275 1.712 2.852 2NCI TRUE
83 3000 0.252747252747253 1.712 0.893 2NCI TRUE
84 4000 0.208791208791209 1.712 3.88233333333333 2NCI TRUE
85 5000 0.274725274725275 1.712 0.893 2NCI TRUE
86 6000 0.252747252747253 1.712 0.893 2NCI TRUE
87 7000 0.362637362637363 0.967 0.893 2NCI TRUE
88 8000 0.362637362637363 0.967 4.20466666666667 2NCI TRUE
89 9000 0.384615384615385 0.967 0.893 2NCI TRUE
90 10000 0.362637362637363 1.712 0.893 2NCI TRUE
91 1000 0.580952380952381 0 1.28633333333333 1UUU TRUE
92 2000 0.561904761904762 0 1.28633333333333 1UUU TRUE
93 3000 0.561904761904762 0 1.28633333333333 1UUU TRUE
94 4000 0.561904761904762 0 1.28633333333333 1UUU TRUE
95 5000 0.580952380952381 0 1.28633333333333 1UUU TRUE
96 6000 0.580952380952381 0 1.28633333333333 1UUU TRUE
97 7000 0.561904761904762 0 1.28633333333333 1UUU TRUE
98 8000 0.561904761904762 0 1.28633333333333 1UUU TRUE
99 9000 0.561904761904762 0 1.28633333333333 1UUU TRUE
100 10000 0.561904761904762 0 1.28633333333333 1UUU TRUE
101 1000 -0.428571428571429 8.288 9.20966666666667 2JWV FALSE
102 2000 -0.352380952380952 8.288 8.909 2JWV FALSE
103 3000 -0.314285714285714 8.288 6.14966666666667 2JWV FALSE
104 4000 -0.295238095238095 8.288 6.14966666666667 2JWV FALSE
105 5000 -0.333333333333333 8.288 8.909 2JWV FALSE
106 6000 -0.295238095238095 8.288 8.909 2JWV FALSE
107 7000 -0.333333333333333 5.556 8.909 2JWV FALSE
108 8000 -0.333333333333333 8.288 8.909 2JWV FALSE
109 9000 -0.295238095238095 8.288 8.909 2JWV FALSE
110 10000 -0.352380952380952 8.288 8.909 2JWV FALSE
111 1000 -0.0857142857142857 10.002 5.71166666666667 2M12 FALSE
112 2000 -0.257142857142857 7.133 5.71166666666667 2M12 FALSE
113 3000 -0.104761904761905 7.133 8.32666666666667 2M12 FALSE
114 4000 -0.161904761904762 7.133 8.32666666666667 2M12 FALSE
115 5000 -0.180952380952381 10.002 8.32666666666667 2M12 FALSE
116 6000 -0.00952380952380952 7.133 5.71166666666667 2M12 FALSE
117 7000 -0.161904761904762 7.133 8.32666666666667 2M12 FALSE
118 8000 -0.180952380952381 7.133 8.32666666666667 2M12 FALSE
119 9000 -0.2 7.133 8.32666666666667 2M12 FALSE
120 10000 -0.142857142857143 10.002 8.32666666666667 2M12 FALSE
121 1000 0.236363636363636 2.566 8.31533333333333 2M8K TRUE
122 2000 0.272727272727273 12.786 5.56 2M8K FALSE
123 3000 0.127272727272727 12.786 8.31533333333333 2M8K FALSE
124 4000 0.127272727272727 12.786 8.31533333333333 2M8K FALSE
125 5000 0.0909090909090909 12.786 8.31533333333333 2M8K FALSE
126 6000 0.163636363636364 12.786 8.31533333333333 2M8K FALSE
127 7000 0.2 12.786 5.56 2M8K FALSE
128 8000 0.236363636363636 12.786 5.56 2M8K FALSE
129 9000 0.236363636363636 12.786 5.56 2M8K FALSE
130 10000 0.163636363636364 12.786 8.31533333333333 2M8K FALSE
131 1000 0.371428571428571 4.348 3.85033333333333 2N2O FALSE
132 2000 0.371428571428571 3.817 3.13166666666667 2N2O FALSE
133 3000 0.314285714285714 4.348 2.371 2N2O FALSE
134 4000 0.295238095238095 3.817 3.13166666666667 2N2O FALSE
135 5000 0.352380952380952 4.348 3.23333333333333 2N2O FALSE
136 6000 0.542857142857143 4.348 2.371 2N2O FALSE
137 7000 0.561904761904762 4.348 2.371 2N2O FALSE
138 8000 0.523809523809524 3.817 3.23333333333333 2N2O FALSE
139 9000 0.485714285714286 4.348 2.371 2N2O FALSE
140 10000 0.40952380952381 4.348 2.371 2N2O FALSE
141 1000 -0.123809523809524 8.053 9.872 2N6X FALSE
142 2000 -0.2 8.053 15.3516666666667 2N6X FALSE
143 3000 -0.161904761904762 19.72 15.3516666666667 2N6X FALSE
144 4000 -0.0285714285714286 8.053 9.872 2N6X FALSE
145 5000 -0.0476190476190476 8.053 14.881 2N6X FALSE
146 6000 -0.0476190476190476 8.053 10.731 2N6X FALSE
147 7000 0.0285714285714286 9.902 7.45833333333333 2N6X FALSE
148 8000 0.0857142857142857 9.902 6.59933333333333 2N6X FALSE
149 9000 -0.00952380952380952 9.902 10.009 2N6X FALSE
150 10000 0.104761904761905 9.902 9.39466666666667 2N6X FALSE
151 1000 0.0857142857142857 3.323 4.65933333333333 2QH2 FALSE
152 2000 0.0857142857142857 4.914 4.65933333333333 2QH2 FALSE
153 3000 0.00952380952380952 4.914 4.65933333333333 2QH2 FALSE
154 4000 0.0476190476190476 4.914 4.65933333333333 2QH2 FALSE
155 5000 0.0857142857142857 4.914 4.65933333333333 2QH2 FALSE
156 6000 0.0476190476190476 4.914 4.65933333333333 2QH2 FALSE
157 7000 0.0476190476190476 4.914 4.65933333333333 2QH2 FALSE
158 8000 0.0666666666666667 4.914 4.65933333333333 2QH2 FALSE
159 9000 0.0666666666666667 4.914 4.65933333333333 2QH2 FALSE
160 10000 0.0666666666666667 4.914 4.65933333333333 2QH2 FALSE
161 1000 -0.0476190476190476 5.936 7.87333333333333 5A17 FALSE
162 2000 -0.123809523809524 5.936 8.85866666666667 5A17 FALSE
163 3000 -0.123809523809524 13.754 8.85866666666667 5A17 FALSE
164 4000 -0.2 5.936 8.85866666666667 5A17 FALSE
165 5000 -0.2 5.936 8.85866666666667 5A17 FALSE
166 6000 -0.180952380952381 5.936 8.85866666666667 5A17 FALSE
167 7000 -0.142857142857143 5.936 8.85866666666667 5A17 FALSE
168 8000 -0.161904761904762 5.936 8.85866666666667 5A17 FALSE
169 9000 -0.0857142857142857 5.936 10.1626666666667 5A17 FALSE
170 10000 -0.123809523809524 5.936 10.1626666666667 5A17 FALSE
171 1000 0.466666666666667 1.664 3.673 1XHP TRUE
172 2000 0.466666666666667 1.664 3.33133333333333 1XHP TRUE
173 3000 0.428571428571429 1.664 3.33133333333333 1XHP TRUE
174 4000 0.390476190476191 1.664 3.673 1XHP TRUE
175 5000 0.447619047619048 1.664 2.58566666666667 1XHP TRUE
176 6000 0.390476190476191 1.664 3.673 1XHP TRUE
177 7000 0.352380952380952 1.664 3.673 1XHP TRUE
178 8000 0.428571428571429 1.664 3.673 1XHP TRUE
179 9000 0.428571428571429 1.664 3.673 1XHP TRUE
